"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.lifeusa.org/post/behind-the-label-refugee","https://static.wixstatic.com/media/6df904_928d6ff0a2714cb392b5a72df63e2300~mv2.png/v1/fill/w_619,h_411,al_c,q_85,enc_avif,quality_auto/6df904_928d6ff0a2714cb392b5a72df63e2300~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[7]/div/div/figure/a/div/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/eastern-africa-is-on-fire","https://static.wixstatic.com/media/6df904_e28acaa6bd5d4d758db52cfdac9dce60~mv2.jpg/v1/fill/w_980,h_735,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/6df904_e28acaa6bd5d4d758db52cfdac9dce60~mv2.jpg","A photo of dry earth and dead crops.","36","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[7]/div/div/figure/div[@class='KDhmY']/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/what-to-expect-and-how-to-prepare-for-hurricane-ian","https://static.wixstatic.com/media/6df904_b7625fb4192b4e86aea95981fbc269c9~mv2.png/v1/fill/w_617,h_638,al_c,q_90,enc_avif,quality_auto/6df904_b7625fb4192b4e86aea95981fbc269c9~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[3]/div/div/figure/div/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/what-to-expect-and-how-to-prepare-for-hurricane-ian","https://static.wixstatic.com/media/6df904_f71097df4226435f983f3492d25b2443~mv2.png/v1/fill/w_908,h_807,al_c,q_90,enc_avif,quality_auto/6df904_f71097df4226435f983f3492d25b2443~mv2.png","Photo of a couple holding each looking at some of the disaster left after a storm. ","83","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[21]/div/div/figure/div[@class='KDhmY']/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/what-to-expect-and-how-to-prepare-for-hurricane-ian","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_974,h_650,al_c,q_90,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[85]/div/div/figure/div/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/what-to-expect-and-how-to-prepare-for-hurricane-ian","https://static.wixstatic.com/media/6df904_02700d453d0e47b1932d37dee6b8e9c5~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/6df904_02700d453d0e47b1932d37dee6b8e9c5~mv2.png","Photo of a couple holding hands in a car ready to drive. ","57","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[71]/div/div/figure/div[@class='KDhmY']/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/what-to-expect-and-how-to-prepare-for-hurricane-ian","https://static.wixstatic.com/media/6df904_45a4459e264441dbaee4aa11d101b17a~mv2.png/v1/fill/w_975,h_650,al_c,q_90,enc_avif,quality_auto/6df904_45a4459e264441dbaee4aa11d101b17a~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[37]/div/div/figure/div/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/what-to-expect-and-how-to-prepare-for-hurricane-ian","https://static.wixstatic.com/media/6df904_ce22956a5c504bc6b2b25b484de690b8~mv2.png/v1/fill/w_886,h_608,al_c,q_90,enc_avif,quality_auto/6df904_ce22956a5c504bc6b2b25b484de690b8~mv2.png","Photo of a family holding hands walking down a dirt road. ","58","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[119]/div/div/figure/div[@class='KDhmY']/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_d3d4f4d96a2744deb6472ba26ba60025~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,blur_30/6df904_d3d4f4d96a2744deb6472ba26ba60025~mv2.png","Photo of LIFE team member giving a young girl and her brother hot meals.  ","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][7]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_fc7275df047d4bd4b549e369dec258fe~mv2.png/v1/fill/w_324,h_323,fp_0.50_0.50/6df904_fc7275df047d4bd4b549e369dec258fe~mv2.png","Photo of a young girl receiving fresh vegtables from a LIFE team member.  ","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][8]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_55065cee6698402c92c0f863952364a3~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_55065cee6698402c92c0f863952364a3~mv2.png","Photo of LIFE team members distributing flour inside Gaza.  ","60","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][9]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_f10081c423b846d9a7a2712af5e2aa18~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_f10081c423b846d9a7a2712af5e2aa18~mv2.png","Photo of a young boy receiving a food basket from LIFE.","55","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_d3d4f4d96a2744deb6472ba26ba60025~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_d3d4f4d96a2744deb6472ba26ba60025~mv2.png","Photo of LIFE team member giving a young girl and her brother hot meals.  ","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][7]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_55065cee6698402c92c0f863952364a3~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,blur_30/6df904_55065cee6698402c92c0f863952364a3~mv2.png","Photo of LIFE team members distributing flour inside Gaza.  ","60","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][9]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_3b42e6898edf490b9eb1e39c49e56cda~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_3b42e6898edf490b9eb1e39c49e56cda~mv2.png","Photo of the packing of 2,000 winterized tents which were then delivered to Gaza.  ","83","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][6]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_ce82c149d3474ce1adc87b6bf0ea8812~mv2.png/v1/fill/w_251,h_250,fp_0.50_0.50,blur_30/6df904_ce82c149d3474ce1adc87b6bf0ea8812~mv2.png","Photo of clean water being distributed in Gaza.","47","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_f10081c423b846d9a7a2712af5e2aa18~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,blur_30/6df904_f10081c423b846d9a7a2712af5e2aa18~mv2.png","Photo of a young boy receiving a food basket from LIFE.","55","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.png/v1/fill/w_620,h_517,al_c,q_85,enc_avif,quality_auto/6df904_8e85c852eba0405b8b96fdc10865f82b~mv2.png","Gaza’s Daily Bread: LIFE Provides Relief to Innocent Civilians","62","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][2]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.png/v1/fill/w_622,h_465,al_c,q_85,enc_avif,quality_auto/6df904_deee24b626da4206ae4b7966a1ef5346~mv2.png","Aiding in Gaza's Shelter Crisis","31","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[2]/div/section/section/div/article[@class='qbu2Gh'][1]/div/a/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_3b42e6898edf490b9eb1e39c49e56cda~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,blur_30/6df904_3b42e6898edf490b9eb1e39c49e56cda~mv2.png","Photo of the packing of 2,000 winterized tents which were then delivered to Gaza.  ","83","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][6]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_a054785901cd49c991466be0667ccd59~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_a054785901cd49c991466be0667ccd59~mv2.png","Photo of brand new latrines built in a camp housing thousands in southern Gaza.","79","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_a054785901cd49c991466be0667ccd59~mv2.png/v1/fill/w_250,h_250,fp_0.50_0.50,blur_30/6df904_a054785901cd49c991466be0667ccd59~mv2.png","Photo of brand new latrines built in a camp housing thousands in southern Gaza.","79","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_00a2a167560541c58325223c257eb7d9~mv2.png/v1/fill/w_323,h_323,fp_0.50_0.50/6df904_00a2a167560541c58325223c257eb7d9~mv2.png","Photo of LIFE team member organizing food baskets.","50","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][3]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/how-your-donations-are-reaching-gaza-s-desperate-families-despite-all-odds","https://static.wixstatic.com/media/6df904_1b59d6b4247d4221a05f141c038530c1~mv2.png/v1/fill/w_324,h_323,fp_0.50_0.50/6df904_1b59d6b4247d4221a05f141c038530c1~mv2.png","Photo of truck filled with LIFE food aid from Egypt. ","53","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[141]/div/div/div/div[@id='pro-gallery-wzv8e9335-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][5]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
